course_id,place,title,image,text
7bca9ef0-90a1-4c18-a043-6001dca35b8a,1,Activity,/image/mobile.png,Activity adalah komponen utama dalam pengembangan aplikasi Android. Activity digunakan untuk menampilkan UI dan interaksi pengguna. Setiap activity biasanya mempunyai layout XML yang mengatur tampilan UI. Activity dapat memulai activity lain dan menerima hasil kembali dari activity tersebut.
00bd63dd-6995-477a-9ecd-ec35bef79759,1,Intent,/image/mobile.png,"Intent digunakan untuk mengirim pesan antara komponen aplikasi seperti activity, service, dan broadcast receiver. Intent dapat digunakan untuk memulai activity, memulai service, atau mengeksekusi broadcast receiver."
c558fac6-a35f-4f8e-a6cc-314706126e5f,1,View dan ViewGroup,/image/mobile.png,"View dan ViewGroup adalah elemen dasar dalam pembuatan UI pada aplikasi Android. View adalah elemen dasar seperti TextView, ImageView, dan Button. ViewGroup adalah kumpulan View seperti LinearLayout, RelativeLayout, dan GridLayout."
e9265e58-d9e8-4f62-9b1a-27d765d79fe2,1,Style dan Theme,/image/mobile.png,Style dan theme adalah cara untuk mengatur tampilan UI pada aplikasi Android. Style digunakan untuk mengatur tampilan UI pada elemen View seperti TextView dan Button. Theme digunakan untuk mengatur tampilan UI pada keseluruhan aplikasi.
1c8e0c97-5771-474b-a452-4863227dd764,1,RecyclerView,/image/mobile.png,RecyclerView adalah komponen UI yang digunakan untuk menampilkan data dalam bentuk list atau grid. RecyclerView dapat digunakan untuk menampilkan data dalam jumlah banyak dengan efisien.
736bbd9d-4894-423e-97f0-ec844dd96e87,1,Advanced UI,/image/mobile.png,"Advanced UI adalah teknik-teknik pengembangan UI yang lebih kompleks seperti menggunakan custom view, menggambar pada canvas, dan memanipulasi animasi. Advanced UI dapat meningkatkan kualitas tampilan aplikasi dan memberikan pengalaman pengguna yang lebih baik."
c76be580-dbd4-4a8d-b7c6-c0d0ae98b875,1,Animation,/image/mobile.png,"Animasi digunakan untuk memberikan efek visual pada tampilan UI pada aplikasi Android. Android menyediakan beberapa jenis animasi seperti animasi transisi, animasi property, dan animasi frame-by-frame."
a3213180-2cf6-45a5-bb5b-d28275eface2,1,Localization & Accessibility,/image/mobile.png,Localization dan accessibility adalah teknik-teknik pengembangan aplikasi yang digunakan untuk membuat aplikasi dapat diakses oleh pengguna dari berbagai negara dan latar belakang. Localization digunakan untuk menerjemahkan aplikasi ke dalam berbagai bahasa dan culture. Accessibility digunakan untuk memberikan aksesibilitas pada aplikasi bagi pengguna yang mempunyai kebutuhan khusus seperti pengguna dengan kebutuhan khusus pada penglihatan atau pendengaran.
2aefef1c-7c8e-4743-945c-c4b06cf28dba,1,Service,/image/mobile.png,Service adalah komponen yang digunakan untuk menjalankan tugas pada background thread yang membutuhkan waktu lama atau tidak memerlukan interaksi pengguna. Service dapat digunakan untuk menjalankan tugas yang membutuhkan waktu lama seperti download file atau memutar musik pada background thread.
9387ad70-476f-43f1-8603-832bf1eb9744,1,Media,/image/mobile.png,"Media adalah komponen penting dalam pengembangan aplikasi Android. Media dapat berupa gambar, video, suara, dan teks yang digunakan pada aplikasi. Aplikasi dapat menggunakan media untuk meningkatkan interaksi pengguna dan meningkatkan pengalaman pengguna."
f5b82c7d-c3d3-4651-b86b-129845330cf0,1,Submission Aplikasi Story App,/image/mobile.png,Submission aplikasi pada Google Play Store adalah langkah penting dalam pengembangan aplikasi Android. Pengembang perlu memastikan bahwa aplikasi memenuhi persyaratan yang ditetapkan oleh Google Play Store dan memiliki kualitas yang baik sebelum di-submit.
f814f935-8357-4c93-a19c-40d2330ad931,1,Geo Location,/image/mobile.png,"Geo Location adalah fitur pada Android yang memungkinkan aplikasi untuk mendapatkan lokasi pengguna secara real-time. Geo Location dapat digunakan untuk mengakses informasi tentang lokasi, seperti lokasi tempat makan terdekat atau rute perjalanan."
958a6f7f-3935-4c07-8248-096d10387ec4,1,Advanced Testing,/image/mobile.png,Advanced Testing adalah metode pengujian yang lebih kompleks dan canggih. Metode pengujian ini dapat digunakan untuk memastikan bahwa aplikasi berfungsi dengan baik dan memberikan pengalaman pengguna yang baik.
f281ead4-8b0d-4928-b7b4-a71aad25a671,1,Advanced Database,/image/mobile.png,Advanced Database adalah teknologi database yang lebih kompleks dan canggih. Teknologi ini dapat digunakan untuk meningkatkan kinerja dan keamanan aplikasi.
fce5c4b7-9cdf-4dea-8bcb-9793556e06ce,1,Firebase,/image/mobile.png,"Firebase adalah platform pengembangan aplikasi yang disediakan oleh Google. Firebase menyediakan fitur-fitur seperti authentication, database, storage, dan messaging. Firebase juga dilengkapi dengan fitur analytics yang dapat digunakan untuk memantau performa aplikasi."
b9518aa2-8a6c-4e26-9b8f-0f0d9ce67799,1,Object-Oriented Programming (OOP),/image/mobile.png,"Object-Oriented Programming adalah paradigma pemrograman yang berorientasi pada objek. OOP dapat digunakan untuk membuat aplikasi yang lebih modular, mudah dimengerti, dan mudah di-maintain."
4fa72421-9432-42fb-888b-40b29e033f02,1,Relasi pada OOP,/image/mobile.png,"Relasi pada OOP mengacu pada hubungan antara objek dalam aplikasi. Ada beberapa jenis relasi pada OOP, seperti inheritance, composition, dan association."
ce1f9f72-a7d3-44b8-881d-ba70da16c7eb,1,Software Design Principle,/image/mobile.png,Software Design Principle adalah prinsip-prinsip yang digunakan dalam pengembangan perangkat lunak untuk memastikan bahwa perangkat lunak dibuat dengan cara yang baik dan benar.
d8538256-7d01-4a3b-be59-33f2b12e1d4e,1,S.O.L.I.D,/image/mobile.png,"S.O.L.I.D adalah singkatan dari lima prinsip dalam Software Design Principle, yaitu Single Responsibility, Open/Closed, Liskov Substitution, Interface Segregation, dan Dependency Inversion. Prinsip ini dapat digunakan untuk meningkatkan kualitas dan kemudahan dalam pengembangan perangkat lunak."
0700118d-8b0c-4eae-9157-8e90e357a6a9,1,Clean Architecture,/image/mobile.png,"Clean Architecture adalah sebuah konsep arsitektur perangkat lunak yang membagi kode menjadi beberapa layer, dengan tujuan memudahkan pengembangan, pemeliharaan, dan pengujian aplikasi."
28660410-339c-4338-924f-66c7846d27f7,1,Reactive Programming,/image/mobile.png,"Reactive Programming adalah paradigma pemrograman yang fokus pada data stream dan perubahan pada data stream. Reactive Programming dapat digunakan untuk membangun aplikasi yang responsif, mudah di-maintain, dan mudah di-skala."
b058d0cb-1a49-4bc0-8e2b-df3684b27fff,1,Dependency Injection,/image/mobile.png,Dependency Injection adalah teknik dalam pengembangan perangkat lunak yang memungkinkan objek untuk menerima objek lain yang dibutuhkan sebagai parameter. Dependency Injection dapat meningkatkan kualitas dan fleksibilitas aplikasi.
a6353154-3d92-46aa-b14a-199d6ab1072c,1,Modularization,/image/mobile.png,"Modularization adalah teknik dalam pengembangan perangkat lunak yang membagi kode menjadi beberapa modul yang terpisah. Modularisasi dapat memudahkan pengembangan dan pemeliharaan aplikasi, serta meningkatkan fleksibilitas dan kinerja aplikasi."
355f43ed-8eda-46f5-b5e9-e0af252dcaad,1,Capstone Proyek Aplikasi Android,/image/mobile.png,Capstone Project adalah proyek akhir dalam program pengembangan aplikasi Android. Proyek ini memungkinkan peserta program untuk mengaplikasikan semua pengetahuan dan keterampilan yang telah dipelajari dalam program.
e62916ed-8ed1-4859-ad59-292a9118daee,1,Continuous Integration,/image/mobile.png,Continuous Integration adalah praktik dalam pengembangan perangkat lunak yang memungkinkan pengembang untuk melakukan integrasi kode secara terus-menerus ke dalam sistem. Continuous Integration dapat meningkatkan kualitas dan keamanan aplikasi.
fec3d976-f1c6-410f-bc1c-d178bfaefc5b,1,Performance,/image/mobile.png,Performance adalah aspek penting dalam pengembangan aplikasi Android. Pengembang perlu memastikan bahwa aplikasi memiliki kinerja yang baik dan tidak memakan terlalu banyak sumber daya perangkat.
8b10209a-07c0-4a3c-a017-a45fe323dca1,1,Security,/image/mobile.png,Security adalah faktor penting dalam pengembangan aplikasi Android. Aplikasi harus memiliki tingkat keamanan yang baik untuk mencegah serangan cyber dan melindungi data pengguna.
c8e4f0cc-fda8-4dca-8a1d-fe8a44b54672,1,Build App with Useful Libraries,/image/mobile.png,"Menggunakan library-library yang berguna dapat mempercepat pengembangan aplikasi dan meningkatkan kualitas aplikasi. Pengembang dapat menggunakan library-library populer seperti Retrofit, Gson, dan RxJava."
0a28e48b-ce0b-4d1a-9a51-0243f9e61073,1,Persiapan Data Pra-Visualisasi,/image/data.png,"Persiapan Data Pra-Visualisasi adalah proses persiapan data sebelum melakukan visualisasi data. Persiapan data ini meliputi pemrosesan data, pembersihan data, dan pengolahan data untuk menghasilkan hasil visualisasi yang berkualitas."
4292f1d5-4cd8-4a32-a93a-7614776fad97,1,Transformasi Data ke Visual,/image/data.png,Transformasi Data ke Visual adalah proses mengubah data mentah menjadi visualisasi yang mudah dipahami. Pengembang dapat menggunakan berbagai macam tools dan library untuk mengubah data menjadi visualisasi yang menarik dan mudah dipahami oleh pengguna.
a67d3c9c-8867-4edd-a9cc-c09b69477792,1,Dasar Python,/image/data.png,"Python adalah bahasa pemrograman yang populer dan mudah dipelajari. Dasar-dasar Python meliputi sintaks dasar, tipe data, variabel, pengulangan, dan percabangan."
3ea58645-2bd7-4c0f-a0d1-79b0bc6a1ed4,1,Tipe Data pada Python,/image/data.png,"Python memiliki beberapa tipe data seperti Integer, Float, Boolean, dan String. Setiap tipe data memiliki karakteristik dan fungsi yang berbeda."
169d1398-65ac-4af2-bd9c-288c725db969,1,Input/Output dan Operasi pada Python,/image/data.png,"Input/Output dan Operasi pada Python meliputi cara mengambil input dari pengguna, cara menampilkan output ke layar, serta cara melakukan operasi matematika dan operasi logika."
25052432-01a1-4cf0-b3ef-32e6be5b9431,1,Style Guide pada Python,/image/data.png,Style Guide adalah panduan yang digunakan untuk menentukan cara penulisan kode yang baik dan benar. Panduan ini membantu pengembang untuk menulis kode yang mudah dibaca dan dimengerti oleh orang lain.
09e96fee-9c33-4631-84d4-82c4429eb02c,1,Control Flow,/image/data.png,"Control Flow adalah konsep dalam pemrograman yang digunakan untuk mengontrol alur program. Control Flow meliputi percabangan (if-else statement), perulangan (for loop dan while loop), dan penggunaan fungsi."
901d6e44-5678-4c46-af83-cd65f986ac55,1,Penanganan Kesalahan,/image/data.png,Penanganan Kesalahan adalah cara pengembang menangani kesalahan atau error yang terjadi pada program. Pengembang perlu menentukan jenis error yang mungkin terjadi dan menangani error tersebut dengan benar.
ae45d028-e8ad-477c-b42f-e68840cb5b4c,1,Fungsi dan Method,/image/data.png,Fungsi dan Method adalah konsep dalam pemrograman yang digunakan untuk menjalankan serangkaian instruksi tertentu. Fungsi dan Method dapat membantu pengembang untuk mempercepat pengembangan program.
d0df47d8-55c6-46c9-bb2b-4b46dbba8f29,1,Pemrograman Berorientasi Objek,/image/data.png,"Pemrograman Berorientasi Objek adalah paradigma pemrograman yang berfokus pada objek dan interaksi antara objek. Konsep utama dalam Pemrograman Berorientasi Objek adalah class, object, inheritance, dan polymorphism."
e30eaf0d-d883-45ff-b754-703f4e953aa1,1,Unit Testing,/image/data.png,Unit Testing adalah proses pengujian kode secara terisolasi untuk memastikan bahwa kode berjalan sesuai dengan harapan. Pengembang dapat menggunakan framework testing seperti PyTest untuk melakukan Unit Testing pada program Python.
c3c540b8-875d-4299-8aa2-2fc11530a6b9,1,Library Populer pada Python,/image/data.png,"Library dan framework seperti NumPy, Pandas, Scikit-Learn, TensorFlow, dan Keras sangat populer digunakan untuk membangun model Machine Learning pada bahasa pemrograman Python."
ed981b7a-cb5a-4ee6-9417-549c4def541f,1,Supervised dan Unsupervised Learning,/image/data.png,"Supervised learning menggunakan data yang telah dilabeli untuk mempelajari pola, sementara unsupervised learning tidak menggunakan label pada data dan mencari pola yang tersembunyi dalam data."
9b981453-8835-4515-b1cf-50894ecd4986,1,Support Vector Machine (SVM),/image/data.png,SVM adalah salah satu algoritma Machine Learning yang banyak digunakan untuk klasifikasi dan regresi.
41612840-6cfd-453f-900b-f612208ac3b3,1,Dasar-Dasar Machine Learning,/image/data.png,"Konsep dasar dalam Machine Learning meliputi pemrosesan data, training dan testing model, serta evaluasi performa model."
6df48d83-5413-4731-8204-ea4b360f7515,1,Neural Network,/image/data.png,Neural Network adalah jaringan algoritma matematika yang dapat digunakan untuk mempelajari pola dari data.
03e51c07-8b29-4e1e-872e-19465f10b3ad,1,TensorFlow,/image/data.png,TensorFlow adalah framework Machine Learning open source yang dikembangkan oleh Google yang memudahkan pembangunan model neural network.
88e8894f-d303-43c4-9a4c-cd227178b211,1,Problem Framing,/image/data.png,Problem Framing adalah proses merumuskan masalah Machine Learning dan memilih algoritma serta data yang tepat untuk mencapai solusi yang baik.
78f14e95-57b4-4c82-b415-60cfbb7f8a44,1,Membuat dan Melatih Model Neural Network dengan Tensorflow dan Keras,/image/data.png,Keras adalah framework Machine Learning yang dikembangkan dengan Python yang memungkinkan pengembang untuk membangun model neural network dengan mudah.
b05e4968-f535-4e9e-8557-0c6aa48abc00,1,Sistem Rekomendasi,/image/data.png,Sistem rekomendasi menggunakan algoritma Machine Learning untuk merekomendasikan item atau produk berdasarkan perilaku pengguna sebelumnya.
e72c59f6-e7ce-456f-bee9-688678f7cad8,1,Klasifikasi Gambar,/image/data.png,Klasifikasi gambar adalah aplikasi Machine Learning yang digunakan untuk mengklasifikasikan gambar ke dalam kategori yang sesuai berdasarkan fitur-fitur pada gambar.
d34b84b6-0750-4c49-94ae-b8041449acac,1,Natural Language Processing (NLP) dengan TensorFlow,/image/data.png,"NLP adalah cabang AI yang berfokus pada pemahaman dan pengolahan bahasa manusia. TensorFlow adalah salah satu pustaka machine learning populer yang mendukung pembuatan model NLP. Dalam topik ini, Anda akan belajar tentang teknik pemrosesan bahasa alami dan cara mengimplementasikannya dengan TensorFlow."
d595a9eb-50ce-4bbf-b53f-a46841a7e325,1,Time Series,/image/data.png,"Time series adalah data yang terorganisir berdasarkan waktu, dan dapat digunakan untuk memprediksi kejadian masa depan berdasarkan tren dan pola historis. Dalam topik ini, Anda akan mempelajari dasar-dasar analisis time series dan teknik pemodelan yang melibatkan data terstruktur berdasarkan waktu."
36eabd06-f252-4ff1-a8a2-5efe5c88208e,1,Reinforcement Learning,/image/data.png,"Reinforcement learning adalah salah satu jenis pembelajaran mesin yang melibatkan agen (agent) yang belajar dari interaksi dengan lingkungannya. Dalam topik ini, Anda akan mempelajari konsep dasar dan algoritma reinforcement learning, dan cara menerapkannya dalam pengembangan sistem cerdas."
4ed54a74-0b45-4605-8604-aea99f600ec4,1,Deployment,/image/data.png,"Deployment adalah proses memindahkan model pembelajaran mesin dari lingkungan pengembangan ke produksi. Dalam topik ini, Anda akan belajar tentang teknik dan alat yang digunakan untuk deployment model, seperti containerization, web service, dan API."
cbd0f847-43ce-401a-b660-d3daf3fc9736,1,Machine Learning System Design,/image/data.png,"Dalam topik ini, Anda akan mempelajari tentang desain sistem pembelajaran mesin yang efektif dan scalable, meliputi pemilihan fitur, pengolahan data, pemilihan algoritma, evaluasi model, dan integrasi dengan infrastruktur sistem."
ee9bbaa5-bc3e-4cec-ab9f-77c5212b15d4,1,Menyusun Proyek Machine Learning,/image/data.png,"Pada topik ini, Anda akan belajar tentang cara menyusun proyek machine learning yang efektif dan profesional, termasuk persiapan data, pemilihan model, evaluasi model, dan dokumentasi."
4120e7e4-e3ba-46a3-8b16-274bcab72a9f,1,Studi Kasus Pertama : Predictive Analytics,/image/data.png,"Predictive Analytics: Dalam studi kasus ini, Anda akan mempelajari tentang teknik analisis prediktif, dimana Anda akan belajar tentang prediksi harga saham menggunakan model machine learning."
8c45e429-9d83-44b7-8faf-8d32f6da7e85,1,Studi Kasus Kedua : Sentiment Analysis,/image/data.png,"Sentiment Analysis: Dalam studi kasus ini, Anda akan mempelajari tentang teknik analisis sentimen, dimana Anda akan belajar tentang pendeteksian sentimen pada review film menggunakan model machine learning."
c11422bc-c380-4bb3-803e-fc4ab4395946,1,Proyek Pertama,/image/data.png,"Dalam proyek ini, Anda akan mengembangkan model machine learning untuk memprediksi harga rumah menggunakan data real estate yang ada. Anda akan mempelajari tentang pemrosesan data, pemilihan fitur, pemilihan model, dan evaluasi model."
f1bc6b6b-f0c5-457e-9b18-d97268745273,1,Computer Vision,/image/data.png,"Computer vision adalah cabang AI yang melibatkan analisis gambar dan video untuk memahami dan mengekstrak informasi dari dunia visual. Dalam topik ini, Anda akan mempelajari tentang teknik dan algoritma computer vision, termasuk pengolahan gambar, deteksi objek, segmentasi gambar, dan pengenalan wajah."
28f1f772-b6d5-42d0-acb1-cd82d5b5c216,1,Sistem Rekomendasi,/image/data.png,"Sistem rekomendasi adalah teknik dalam Machine Learning yang digunakan untuk merekomendasikan barang atau item tertentu kepada pengguna berdasarkan data sebelumnya seperti riwayat pembelian atau preferensi pengguna. Teknik ini dapat diterapkan dalam berbagai industri seperti e-commerce, media, dan sosial media."
e7ef4c00-c98b-40ca-9037-9c0a8287e239,1,Pengenalan Machine Learning Operations,/image/data.png,"Machine Learning Operations (MLOps) adalah disiplin yang memungkinkan pengembang untuk mengotomatisasi proses Machine Learning dari awal hingga akhir. Hal ini melibatkan penggunaan teknologi seperti otomatisasi, pemantauan, dan manajemen infrastruktur untuk mempercepat dan memperbaiki proses Machine Learning."
81762628-b88d-4495-aae8-674399cfaf61,1,Pengolahan Data dalam Machine Learning Pipeline,/image/data.png,Proses Machine Learning pipeline melibatkan serangkaian tugas mulai dari pengumpulan data hingga evaluasi model. Pengolahan data adalah bagian penting dalam proses ini karena data yang buruk dapat menghasilkan model yang tidak akurat.
ab3b4c0c-69a3-4e52-bb7d-29e530a95475,1,Pengembangan dan Validasi Model Machine Learning,/image/data.png,"Pengembangan model Machine Learning melibatkan pemilihan algoritma, pengaturan parameter, dan pelatihan model dengan data. Setelah model terbentuk, maka tahap validasi dilakukan untuk memastikan keakuratan model."
2aaf63d9-fbcb-421c-a540-420087e28e17,1,Penerapan Model Machine Learning dalam Sistem Produksi,/image/data.png,"Setelah model Machine Learning terbentuk dan divalidasi, maka tahap selanjutnya adalah penerapan model dalam sistem produksi agar dapat digunakan untuk memecahkan masalah di dunia nyata."
8bcef1f5-dfc2-4bd4-bc86-aaa53f088986,1,Proyek Pertama,/image/data.png,Proyek pertama pada Machine Learning adalah bagian penting dalam belajar karena memungkinkan kita untuk mengaplikasikan konsep yang telah dipelajari pada kasus nyata.
f582e608-580f-47de-84b8-5c3aed1d8a6f,1,Python Clean Code,/image/data.png,"Clean Code adalah praktik penulisan kode yang membuat kode mudah dibaca, dimengerti, dan dipelihara. Hal ini membantu meningkatkan kualitas dan kemudahan pengembangan pada proyek Machine Learning."
2da60ea4-426f-476d-9efe-bf9a2275bc07,1,Pengenalan HTML,/image/web.png,HTML (Hyper Text Markup Language) adalah bahasa markup yang digunakan untuk membuat halaman web. Bahasa ini memungkinkan pengembang untuk menentukan struktur dan konten dari halaman web.
e8cd3f1b-f5f2-48d8-9a32-ba89c1b54964,1,Pendalaman HTML,/image/web.png,"Pada tingkat yang lebih dalam, HTML memiliki berbagai elemen dan atribut yang dapat digunakan untuk membuat halaman web yang lebih kompleks dan interaktif."
5a99fbc1-c863-4f3f-b9a9-36b5994bbafb,1,Pengenalan CSS,/image/web.png,CSS (Cascading Style Sheets) adalah bahasa style sheet yang digunakan untuk mendesain tampilan halaman web. Bahasa ini memungkinkan pengembang untuk menentukan bagaimana elemen pada halaman web akan ditampilkan.
c5bd5b8b-2b19-449b-9241-ae2d8a2daf49,1,Pendalaman CSS,/image/web.png,"Pendalaman CSS adalah upaya untuk memahami CSS secara lebih mendalam, sehingga dapat membuat desain website yang lebih kreatif dan interaktif. Hal ini meliputi memahami CSS selector, properti, dan nilai, serta cara menata dan mengelola style sheet. Pemahaman yang baik tentang CSS akan membantu Anda membuat tampilan website yang menarik dan responsif."
a8f6ccbc-e08b-4f5e-85a9-73e0bb051c24,1,Layout Responsif dengan Flexbox,/image/web.png,"Flexbox adalah teknik layout responsif yang memungkinkan penggunaan tata letak berbasis grid, baik secara horizontal maupun vertikal. Dengan memahami Flexbox, Anda dapat membangun desain website yang responsif dengan mudah. Anda dapat mengatur posisi elemen HTML, memperbaiki margin dan padding, dan mengubah ukuran elemen HTML dalam waktu singkat."
1e5eab81-8959-43e4-b6f2-de584cfe90cf,1,Pengenalan JavaScript,/image/web.png,"JavaScript adalah bahasa pemrograman yang sering digunakan untuk membuat efek interaktif pada website. Pemahaman dasar tentang JavaScript akan membantu Anda membuat efek-efek sederhana seperti slideshow, menu dropdown, dan validasi form. JavaScript juga digunakan dalam membangun aplikasi web, sehingga pemahaman yang baik tentang bahasa ini akan sangat bermanfaat."
efe91caa-60aa-4982-852e-054bc12831a6,1,Fundamental JavaScript,/image/web.png,"Fundamental JavaScript meliputi pemahaman tentang variabel, tipe data, operator, dan struktur kontrol. Pemahaman dasar tentang hal-hal tersebut akan membantu Anda membangun script JavaScript yang efektif dan efisien. Selain itu, Anda juga akan mempelajari cara membuat fungsi, mengelola string, mengoperasikan array, dan memahami objek."
eb90e0d7-a42f-454b-b9ad-0fe5eeb8ba8b,1,Struktur Data,/image/web.png,"Struktur data adalah cara penyimpanan dan pengorganisasian data dalam komputer. Pemahaman yang baik tentang struktur data akan membantu Anda membangun program yang lebih efisien dan efektif. Anda akan mempelajari tentang array, stack, queue, linked list, dan tree. Selain itu, Anda juga akan mempelajari bagaimana cara mengakses dan mengubah data dalam struktur data tersebut."
b9d1d755-1a54-4560-9bda-be0bb4f584fa,1,Function,/image/web.png,"Function adalah blok kode yang dapat dipanggil secara berulang dan dapat menerima input dan mengembalikan output. Pemahaman yang baik tentang function akan membantu Anda membangun script JavaScript yang lebih efektif dan modular. Anda akan mempelajari tentang parameter, penggunaan return statement, scope, dan hoisting."
