course_id,id,place,text
1cbfd3c5-201d-409f-a827-1de66758e713,3f937058-18df-4849-b026-0435003aff01,3,Implementasi Navigation dan API dapat dilakukan dalam pengembangan aplikasi Android untuk menghubungkan antara komponen UI dan data dari API.;Contoh studi kasus adalah membuat aplikasi katalog produk yang menampilkan daftar produk dari API dan menghubungkannya dengan halaman detail produk menggunakan Navigation Component.;Studi kasus ini melibatkan penggunaan Retrofit untuk melakukan HTTP request ke API dan menyimpan data ke dalam ViewModel untuk diakses oleh komponen UI.
c4820218-9157-4422-9041-69edc145d6cc,cf2fea05-968a-4913-8827-f0783fd7dec9,3,"Testing adalah proses memeriksa kode untuk memastikan aplikasi berfungsi sesuai dengan yang diharapkan.;Kotlin menyediakan beberapa jenis tes, seperti unit testing untuk menguji fungsi atau class secara terisolasi, dan UI testing untuk menguji tampilan dan interaksi pengguna pada aplikasi.;Android Studio menyediakan fitur untuk membuat dan menjalankan tes, seperti Android Test dan Espresso."
416e0433-dbae-4c49-b559-2acbe0de3066,2d60c0c0-56aa-4d85-a720-3543309bf585,3,"Local data persistent adalah proses menyimpan data ke dalam penyimpanan lokal, seperti database atau file, untuk diakses kembali di masa depan.;Kotlin menyediakan beberapa library untuk melakukan local data persistent, seperti Room untuk database, atau SharedPreferences untuk menyimpan data kecil dalam format key-value.;Local data persistent dapat digunakan untuk menyimpan data yang diambil dari API atau data pengguna yang tidak perlu disimpan di server."
286286a3-1380-414a-b0ec-a607be4af4a0,5f664cb3-4dbf-435b-a380-3b45b6110688,3,"Background task dan scheduler digunakan untuk menjalankan tugas di background pada waktu tertentu atau dengan jadwal yang telah ditentukan.;Kotlin menyediakan beberapa cara untuk membuat background task, seperti menggunakan WorkManager atau AlarmManager.;Background task dan scheduler dapat digunakan untuk melakukan tugas periodik, seperti sinkronisasi data, atau tugas yang membutuhkan waktu lama dan tidak perlu dijalankan saat aplikasi sedang aktif."
952f6af5-a21f-4ec5-b213-21485b11b644,ae46b7eb-9a43-4195-86a9-acd6fdd37534,3,"Android Studio adalah Integrated Development Environment (IDE) yang digunakan untuk mengembangkan aplikasi Android.;Android Studio menyediakan fitur-fitur seperti code editor, debugger, emulator, dan plugin untuk memudahkan pengembangan aplikasi.;Android Studio juga mendukung pengembangan aplikasi dengan bahasa pemrograman Kotlin dan Java."
7bca9ef0-90a1-4c18-a043-6001dca35b8a,bcf18060-d51b-4660-9b26-6a683db15666,3,"Activity adalah komponen dasar pada Android yang merepresentasikan satu layar atau halaman pada aplikasi.;Activity memiliki siklus hidup (lifecycle) yang perlu dipahami untuk mengelola state dan menjaga keberlangsungan aplikasi, seperti onCreate(), onStart(), onResume(), onPause(), onStop(), dan onDestroy().;Activity dapat menerima input dari pengguna melalui interaksi dengan UI, seperti tombol atau input teks, dan dapat berinteraksi dengan komponen lain dalam aplikasi, seperti fragment atau service."
00bd63dd-6995-477a-9ecd-ec35bef79759,61b318a7-aee8-4747-beba-1bf135b9ffa7,3,"Intent adalah objek yang digunakan untuk menghubungkan antara komponen pada aplikasi Android, seperti activity atau service, atau dengan komponen di aplikasi lain.;Intent digunakan untuk mengirim pesan antar komponen, seperti memulai activity baru atau memulai service untuk menjalankan tugas di background.;Intent dapat mengirim data bersamaan dengan pesan, seperti data teks atau gambar, yang dapat diakses oleh komponen penerima."
c558fac6-a35f-4f8e-a6cc-314706126e5f,526ce1e2-873f-4813-9b73-5f162c65f2e8,3,"View dan ViewGroup adalah komponen UI dasar pada Android untuk menampilkan tampilan aplikasi.;View adalah komponen dasar yang digunakan untuk menampilkan elemen UI, seperti tombol atau teks.;ViewGroup adalah komponen yang digunakan untuk mengelompokkan beberapa view menjadi satu tampilan, seperti LinearLayout atau RelativeLayout"
e9265e58-d9e8-4f62-9b1a-27d765d79fe2,c114dc2d-c438-4574-a377-b042b1c87dea,3,"Style dan Theme digunakan untuk menyediakan tampilan dan gaya yang konsisten pada aplikasi Android.;Style adalah kumpulan atribut tampilan yang dapat diterapkan pada komponen UI, seperti teks atau background.;Theme adalah kumpulan style yang digunakan untuk menerapkan tampilan dan gaya pada seluruh aplikasi atau pada activity tertentu."
1c8e0c97-5771-474b-a452-4863227dd764,6e59cbff-a1a1-4713-8540-86bdfde7cac7,3,RecyclerView adalah komponen UI yang digunakan untuk menampilkan daftar item yang banyak pada aplikasi Android.;RecyclerView menggunakan konsep ViewHolder untuk mempercepat tampilan daftar dengan menghindari pembuatan ulang tampilan setiap kali daftar diperbarui.;RecyclerView dapat disesuaikan dengan menggunakan adapter untuk mengatur data dan menggunakan layout manager untuk mengatur tampilan item dalam daftar.
736bbd9d-4894-423e-97f0-ec844dd96e87,a5c91188-becb-44e3-8fda-16de7c194b98,3,"Advanced UI adalah teknik pengembangan UI yang lebih kompleks dan canggih pada aplikasi Android, seperti penggunaan custom view atau penggunaan OpenGL.;Advanced UI dapat memberikan tampilan yang lebih menarik dan interaktif pada aplikasi, seperti animasi yang kompleks atau efek 3D.;Advanced UI memerlukan pengetahuan yang lebih mendalam pada teknologi pengembangan Android dan bahasa pemrograman Kotlin atau Java."
c76be580-dbd4-4a8d-b7c6-c0d0ae98b875,5c27bcbf-5ef7-4de2-be2d-ff6b992d1565,3,"Animation digunakan untuk memberikan efek visual pada aplikasi Android, seperti transisi antar layar atau pergerakan elemen UI.;Android menyediakan beberapa jenis animasi, seperti tween animation atau property animation, yang dapat disesuaikan dengan menggunakan XML atau kode Kotlin.;Animasi dapat meningkatkan pengalaman pengguna pada aplikasi dengan memberikan feedback pada interaksi pengguna atau meningkatkan kesan estetik pada tampilan aplikasi."
a3213180-2cf6-45a5-bb5b-d28275eface2,36d44246-4803-457b-98e9-0a21c7708920,3,"Localization digunakan untuk mengubah tampilan aplikasi ke dalam berbagai bahasa dan lokalisasi pada aplikasi Android.;Accessibility digunakan untuk membuat aplikasi dapat diakses oleh pengguna dengan berbagai kebutuhan khusus, seperti pengguna dengan gangguan penglihatan atau pendengaran.;Android menyediakan beberapa fitur untuk localization dan accessibility, seperti string resources dan content descriptions, yang dapat disesuaikan pada XML atau kode Kotlin."
2aefef1c-7c8e-4743-945c-c4b06cf28dba,b3c463d8-d181-475e-b2aa-6c3d225e5944,3,"Service adalah komponen pada aplikasi Android yang berjalan di background untuk menjalankan tugas yang memakan waktu lama atau berulang, seperti mengambil data dari internet atau memutar musik.;Service dapat dijalankan secara terpisah dari activity atau service lain, atau dapat dijalankan bersama dengan activity yang terkait.;Service dapat berjalan dalam dua mode, yaitu start mode dan bound mode."
9387ad70-476f-43f1-8603-832bf1eb9744,95f97d0a-8591-4eb0-bc37-0d8ab55979e6,3,"Media adalah komponen pada aplikasi Android yang digunakan untuk memainkan dan mengelola media, seperti musik atau video.;Android menyediakan beberapa jenis media player, seperti MediaPlayer atau ExoPlayer, yang dapat disesuaikan dengan menggunakan kode Kotlin.;Media player dapat digunakan untuk memutar media dari berbagai sumber, seperti file lokal atau streaming dari internet."
f5b82c7d-c3d3-4651-b86b-129845330cf0,bd584a69-16bb-4c65-bfbc-8cfda90e0dfa,3,"Submission Aplikasi Story App adalah tahapan pengiriman aplikasi ke Google Play Store untuk dapat diunduh oleh pengguna.;Tahapan ini meliputi persiapan aplikasi, seperti mengoptimalkan aplikasi dan memperbaiki bug, hingga proses pengiriman aplikasi ke Google Play Store dengan memenuhi kriteria dan persyaratan yang ditetapkan.;Setelah aplikasi dikirim, developer dapat melihat performa aplikasi dan mengembangkan fitur baru untuk meningkatkan kualitas dan pengalaman pengguna."
f814f935-8357-4c93-a19c-40d2330ad931,91281f32-0aa8-4358-bf9c-999e52a71dea,3,"Geo Location adalah teknologi yang digunakan pada aplikasi Android untuk mengetahui lokasi pengguna menggunakan GPS atau jaringan seluler.;Android menyediakan beberapa API untuk geo location, seperti Fused Location Provider API atau Geocoder API, yang dapat disesuaikan dengan menggunakan kode Kotlin.;Geo location dapat digunakan untuk mengembangkan fitur pada aplikasi, seperti peta atau notifikasi berdasarkan lokasi."
958a6f7f-3935-4c07-8248-096d10387ec4,4fcb233d-0663-4c9b-bafb-9370a85a3d03,3,"Advanced Testing adalah teknik pengujian pada aplikasi Android yang lebih kompleks dan canggih, seperti pengujian integrasi atau pengujian kinerja.;Advanced Testing dapat membantu developer untuk menemukan bug dan meningkatkan kualitas aplikasi sebelum dirilis.;Advanced Testing memerlukan pengetahuan yang lebih mendalam pada teknologi pengembangan Android dan bahasa pemrograman Kotlin atau Java."
f281ead4-8b0d-4928-b7b4-a71aad25a671,15eb3a39-a088-492b-b6f9-8fbe3a199b02,3,"Advanced Database adalah teknik pengembangan pada aplikasi Android untuk mengatur dan mengelola data yang kompleks dan besar.;Android menyediakan beberapa jenis database, seperti SQLite atau Room, yang dapat disesuaikan dengan menggunakan kode Kotlin.;Advanced Database dapat memberikan kinerja yang lebih cepat dan efisien pada aplikasi dengan mengoptimalkan penggunaan memori dan mengatur struktur data yang tepat."
fce5c4b7-9cdf-4dea-8bcb-9793556e06ce,f7217918-7aeb-499a-b77a-36c8caa010ce,3,"Firebase adalah platform pengembangan aplikasi mobile dari Google yang menyediakan berbagai fitur untuk pengembangan aplikasi Android, seperti hosting, database, authentication, atau notification.;Firebase menyediakan SDK yang dapat disesuaikan dengan menggunakan kode Kotlin atau Java.;Firebase dapat membantu developer untuk mengembangkan aplikasi dengan cepat dan efisien dengan menyediakan infrastruktur yang diperlukan."
b9518aa2-8a6c-4e26-9b8f-0f0d9ce67799,bc3b1ea1-5f48-480c-8702-82911f23bbee,3,"OOP adalah paradigma pemrograman yang berfokus pada objek sebagai unit dasar dari program.;Pada OOP, objek memiliki atribut dan metode yang dapat diakses oleh objek lain atau bagian program lainnya.;OOP menyediakan prinsip-prinsip seperti inheritance, encapsulation, dan polymorphism untuk mempermudah pengembangan aplikasi yang kompleks."
4fa72421-9432-42fb-888b-40b29e033f02,15bd604d-12de-4c5a-86be-b6afc98bfae1,3,"Pada OOP, relasi antar objek dapat dijelaskan melalui beberapa konsep seperti inheritance, composition, aggregation, atau association.;Inheritance adalah relasi dimana suatu objek memiliki atribut atau metode dari objek lain yang menjadi parent-nya.;Composition adalah relasi dimana suatu objek dibentuk oleh beberapa objek lain yang menjadi bagian dari objek tersebut."
ce1f9f72-a7d3-44b8-881d-ba70da16c7eb,ea46bccd-fa90-4acf-b026-7e7839cac670,3,"Software Design Principle adalah seperangkat prinsip dan aturan yang digunakan untuk mengembangkan desain perangkat lunak yang baik dan mudah dimengerti.;Beberapa prinsip yang termasuk dalam Software Design Principle adalah KISS (Keep It Simple, Stupid), DRY (Don't Repeat Yourself), dan YAGNI (You Ain't Gonna Need It).;Prinsip-prinsip ini membantu developer untuk mengembangkan perangkat lunak yang mudah dimengerti, mudah dirawat, dan mudah diubah di masa depan."
d8538256-7d01-4a3b-be59-33f2b12e1d4e,6f7cf61f-4c62-41b6-9d75-13e6e7cc21eb,3,"S.O.L.I.D adalah sebuah akronim yang mewakili lima prinsip desain perangkat lunak berorientasi objek.;S.O.L.I.D adalah singkatan dari Single Responsibility Principle (SRP), Open/Closed Principle (OCP), Liskov Substitution Principle (LSP), Interface Segregation Principle (ISP), dan Dependency Inversion Principle (DIP).;S.O.L.I.D membantu developer untuk mengembangkan perangkat lunak yang mudah dimengerti, fleksibel, dan mudah diubah di masa depan."
0700118d-8b0c-4eae-9157-8e90e357a6a9,6587b8f0-618c-4a0c-988e-bd04b9a5cfeb,3,"Clean Architecture adalah sebuah pendekatan desain perangkat lunak yang berfokus pada pemisahan kode menjadi beberapa layer atau lapisan.;Clean Architecture terdiri dari beberapa layer seperti domain, use case, infrastructure, atau presentation, dan masing-masing layer memiliki tanggung jawab yang berbeda.;Clean Architecture membantu developer untuk mengembangkan perangkat lunak yang mudah dimengerti, mudah diuji, dan mudah diubah di masa depan."
28660410-339c-4338-924f-66c7846d27f7,790b4afa-0d5b-4cfe-8d9c-459be81c7104,3,"Reactive Programming adalah paradigma pemrograman yang berfokus pada pengolahan data secara asinkronus.;Reactive Programming menggunakan beberapa konsep seperti observable, observer, atau stream untuk memudahkan pengolahan data secara real-time.;Reactive Programming dapat membantu developer untuk mengembangkan aplikasi yang responsif dan efisien dengan meminimalkan penggunaan thread."
b058d0cb-1a49-4bc0-8e2b-df3684b27fff,de429c11-af6e-4b99-8921-ffb44c836c0a,3,Dependency Injection adalah sebuah konsep desain perangkat lunak yang digunakan untuk meminimalkan ketergantungan antar komponen pada aplikasi.;Dependency Injection mengikuti prinsip Inversion of Control (IoC) dimana kontrol alur program dipindahkan dari aplikasi ke framework atau container.;Dependency Injection membantu mempermudah pengembangan aplikasi yang kompleks dengan memisahkan logika bisnis dari detail implementasi teknis.
a6353154-3d92-46aa-b14a-199d6ab1072c,8ac7d1f2-2449-47f5-9e82-23787b849e30,3,"Modularization adalah sebuah pendekatan desain perangkat lunak yang memecah aplikasi menjadi beberapa modul independen yang saling terhubung.;Setiap modul pada modularization memiliki tanggung jawab yang berbeda-beda dan dapat dikembangkan secara independen.;Modularization membantu developer untuk mengembangkan aplikasi yang lebih terstruktur, mudah diuji, dan mudah diubah di masa depan."
355f43ed-8eda-46f5-b5e9-e0af252dcaad,3cf3269c-f1e1-4d9d-9abb-218d794e4c09,3,Capstone Proyek adalah sebuah proyek akhir pada program belajar Android yang mengharuskan peserta untuk mengembangkan aplikasi Android dari awal hingga selesai.;Capstone Proyek memungkinkan peserta untuk mengaplikasikan semua konsep dan teknik yang telah dipelajari selama belajar Android.;Capstone Proyek membantu peserta untuk memperdalam pemahaman dan keterampilan dalam mengembangkan aplikasi Android yang sesuai dengan kebutuhan pengguna.
e62916ed-8ed1-4859-ad59-292a9118daee,8375c1a7-3b83-4011-a1b5-35360fb6b479,3,Continuous Integration adalah sebuah metode pengembangan perangkat lunak yang mengintegrasikan kode dari beberapa developer secara terus-menerus.;Continuous Integration memungkinkan developer untuk memperbarui kode dan menguji perubahan pada aplikasi secara otomatis dengan setiap perubahan pada kode.;Continuous Integration membantu meminimalkan kesalahan dan memastikan bahwa setiap perubahan pada kode dapat diintegrasikan dengan baik pada aplikasi.
fec3d976-f1c6-410f-bc1c-d178bfaefc5b,cc16213c-5adf-4b0f-9cf3-312f2ee15f3d,3,"Performance adalah sebuah faktor penting pada pengembangan aplikasi Android yang harus diperhatikan oleh developer.;Performance dapat mempengaruhi pengalaman pengguna pada aplikasi seperti kecepatan loading atau respon aplikasi.;Developer harus memperhatikan faktor-faktor seperti ukuran file, penggunaan memori, atau efisiensi kode untuk meningkatkan performa aplikasi."
8b10209a-07c0-4a3c-a017-a45fe323dca1,3a4e9f74-3f0c-4b8f-b2fd-b69268614ebe,3,"Security adalah sebuah faktor penting pada pengembangan aplikasi Android untuk melindungi data dan informasi pengguna.;Developer harus memperhatikan keamanan pada aplikasi seperti mencegah serangan hacker, perlindungan data pengguna, atau penggunaan SSL untuk memperkuat keamanan data.;Developer juga harus memastikan bahwa aplikasi memenuhi standar keamanan yang diperlukan seperti PCI atau HIPAA."
c8e4f0cc-fda8-4dca-8a1d-fe8a44b54672,c6d0ef13-a0cc-4730-8ac6-72c05d6fd1f4,3,"Library adalah sebuah kumpulan kode yang dapat digunakan oleh developer untuk mempercepat pengembangan aplikasi.;Ada banyak library yang tersedia untuk pengembangan aplikasi Android seperti Retrofit untuk mengakses API, Glide untuk memproses gambar, atau Room untuk database.;Penggunaan library yang tepat dapat membantu developer mengembangkan aplikasi yang lebih cepat, efisien, dan terstruktur."
0a28e48b-ce0b-4d1a-9a51-0243f9e61073,b70c936d-899d-404d-8f24-6ae20a6a45dc,3,"Persiapan Data Pra-Visualisasi adalah proses persiapan data sebelum data tersebut divisualisasikan.;Proses ini meliputi pembersihan data, penggabungan data, pengubahan format data, penghapusan data yang tidak relevan, dan lainnya.;Tujuan dari Persiapan Data Pra-Visualisasi adalah untuk memastikan data yang akan divisualisasikan dalam kondisi yang sesuai dan tepat."
4292f1d5-4cd8-4a32-a93a-7614776fad97,9a509e9c-dd15-462b-a3c7-cf72689b979b,3,"Transformasi Data ke Visual adalah proses mengubah data menjadi bentuk visual yang dapat dipahami oleh pengguna.;Visualisasi data dapat berupa grafik, chart, atau visual lainnya yang menampilkan data secara efektif.;Tujuan dari Transformasi Data ke Visual adalah untuk membantu pengguna dalam memahami data dengan lebih mudah dan cepat."
a67d3c9c-8867-4edd-a9cc-c09b69477792,882898da-2649-4a1f-8b46-60a0ab1aa57f,3,"Python adalah bahasa pemrograman tingkat tinggi yang digunakan untuk pengembangan aplikasi, analisis data, dan pengembangan web.;Python memiliki sintaks yang mudah dipahami dan fleksibel, serta memiliki banyak library dan framework yang dapat digunakan untuk mempercepat pengembangan aplikasi.;Penggunaan Python pada pengembangan aplikasi semakin populer karena kemampuannya dalam mengolah data dan mudah digunakan untuk Machine Learning dan Artificial Intelligence."
3ea58645-2bd7-4c0f-a0d1-79b0bc6a1ed4,4f19140d-2ea0-4f9e-906a-fcea08240efa,3,"Python memiliki beberapa tipe data seperti integer, float, string, boolean, dan lainnya.;Tipe data pada Python dapat diubah dengan fungsi konversi seperti int(), float(), str(), bool(), dan lainnya.;Penggunaan tipe data yang tepat sangat penting dalam pengembangan aplikasi untuk memastikan keakuratan data dan efisiensi dalam penggunaan memori."
169d1398-65ac-4af2-bd9c-288c725db969,8ee2befb-b568-4ca3-80f7-6d2a0c689922,3,"Input dan Output pada Python dilakukan dengan fungsi input() dan print().;Operasi pada Python meliputi operasi matematika seperti penjumlahan, pengurangan, perkalian, dan pembagian, serta operasi lainnya seperti pembandingan, logika, dan bitwise.;Penggunaan input/output dan operasi pada Python sangat penting dalam pengembangan aplikasi untuk memproses data dan memberikan output yang sesuai."
25052432-01a1-4cf0-b3ef-32e6be5b9431,9f9dd0b8-57f3-45d6-8441-fe2f0cfb7b7a,3,"Style Guide pada Python adalah sebuah panduan dalam penulisan kode Python yang baik dan benar.;Panduan ini meliputi aturan dalam penamaan variabel, indentasi, pemisahan baris, komentar, dan lainnya.;Penggunaan Style Guide pada Python sangat penting dalam pengembangan aplikasi untuk memastikan kode yang mudah dibaca, dipahami, dan di-maintain oleh developer lain."
09e96fee-9c33-4631-84d4-82c4429eb02c,531f60e2-3c77-4ee7-bf15-165a59ccf45b,3,"Control Flow adalah proses pengontrolan alur program pada Python yang meliputi kondisional, perulangan, dan fungsi.;Kondisional pada Python meliputi penggunaan if-else statement dan operator logika.;Perulangan pada Python meliputi penggunaan for loop dan while loop."
901d6e44-5678-4c46-af83-cd65f986ac55,0bbc9397-a330-4fb7-844f-a0a752e56f34,3,"Python memiliki fitur penanganan kesalahan (error handling) dengan menggunakan try-except-finally.;Dalam blok try, kode yang berpotensi menyebabkan kesalahan (exception) ditempatkan, dan jika terjadi kesalahan maka blok except akan menangani kesalahan tersebut.;Ada berbagai jenis exception di Python, seperti KeyError, ValueError, dan TypeError."
ae45d028-e8ad-477c-b42f-e68840cb5b4c,3a49cf40-df6a-4c5a-b485-bc7583e0eb1e,3,Fungsi dan method merupakan blok kode yang dapat digunakan berulang kali dalam program.;Fungsi adalah blok kode yang dipanggil oleh nama dan dapat menerima parameter.;Method adalah fungsi yang terkait dengan objek dan dapat diakses melalui objek.
d0df47d8-55c6-46c9-bb2b-4b46dbba8f29,771f6d09-9f5d-46df-8dc2-b606ece4e2de,3,"Pemrograman berorientasi objek (OOP) adalah paradigma pemrograman yang menggunakan objek sebagai pusatnya.;Objek memiliki atribut (data) dan metode (fungsi) yang dapat diakses oleh objek lain.;OOP memiliki konsep pewarisan (inheritance), dimana sebuah kelas dapat mewarisi atribut dan metode dari kelas lain."
e30eaf0d-d883-45ff-b754-703f4e953aa1,666d8951-83af-4699-8499-ae128bb52036,3,"Unit testing adalah proses menguji setiap bagian dari kode secara terpisah untuk memastikan bahwa kode berfungsi dengan benar.;Python memiliki library bawaan, seperti unittest dan pytest, untuk melakukan unit testing.;Test case harus menguji setiap kemungkinan output yang mungkin dihasilkan oleh fungsi atau method yang diuji."
c3c540b8-875d-4299-8aa2-2fc11530a6b9,35c8a016-44be-47d5-be02-73421adf86d5,3,"Python memiliki banyak library populer yang dapat membantu mengembangkan program, seperti NumPy, Pandas, dan Matplotlib.;NumPy adalah library untuk melakukan komputasi numerik, seperti operasi matriks dan array.;Pandas adalah library untuk melakukan manipulasi data, seperti pemrosesan data dan analisis data."
ed981b7a-cb5a-4ee6-9417-549c4def541f,7c1a371f-e4a5-4b19-af89-9a03936ce677,3,"Supervised learning adalah teknik pembelajaran mesin yang melibatkan input dan output data terlabel.;Unsupervised learning adalah teknik pembelajaran mesin yang melibatkan input data tanpa label.;Supervised learning dapat digunakan untuk melakukan klasifikasi dan regresi, sementara unsupervised digunakan untuk clustering"
9b981453-8835-4515-b1cf-50894ecd4986,f137d686-a569-4a33-b856-13350a496849,3,SVM adalah algoritma pembelajaran mesin yang digunakan untuk klasifikasi atau regresi.;SVM bekerja dengan menemukan hyperplane yang terbaik memisahkan dua kelas.;SVM dapat diaplikasikan pada data dengan dimensi yang tinggi dan memiliki kompleksitas yang tinggi.
41612840-6cfd-453f-900b-f612208ac3b3,505358b0-4544-4d1f-bde6-52b405b1fb3c,3,"Machine learning adalah bidang kecerdasan buatan yang memungkinkan komputer belajar dari data dan pengalaman untuk melakukan tugas tertentu tanpa diprogram secara eksplisit.;Ada tiga jenis pembelajaran mesin: supervised learning, unsupervised learning, dan reinforcement learning.;Tujuan dari machine learning adalah untuk membuat model yang dapat mempelajari pola dalam data dan menggunakan pola ini untuk melakukan prediksi atau klasifikasi pada data baru."
6df48d83-5413-4731-8204-ea4b360f7515,42e4a719-4758-478c-b38d-c1f5d2c84160,3,"Neural network adalah kumpulan algoritma pembelajaran mesin yang terinspirasi oleh struktur dan fungsi jaringan saraf otak manusia.;Neural network dapat digunakan untuk melakukan klasifikasi, regresi, dan pemrosesan bahasa alami.;Neural network terdiri dari lapisan (layer) dengan masing-masing lapisan terdiri dari neuron yang terhubung dengan lapisan lainnya."
03e51c07-8b29-4e1e-872e-19465f10b3ad,bd2a2dff-356f-4048-982c-70a43f9b991c,3,"TensorFlow adalah framework open-source yang digunakan untuk membangun dan melatih model machine learning.;TensorFlow memungkinkan untuk membangun dan melatih model neural network dan model machine learning lainnya.;TensorFlow memiliki banyak fitur dan kemampuan, seperti kemampuan untuk melatih model di banyak GPU dan TPU."
88e8894f-d303-43c4-9a4c-cd227178b211,a2332c7a-c348-49a8-b5f7-b7cd404d02c9,3,"Problem framing adalah proses menentukan masalah yang ingin diselesaikan dengan machine learning, menentukan tujuan dari model, dan memahami batasan dan kendala dari masalah tersebut.;Langkah ini sangat penting dalam membangun model machine learning yang efektif dan bermanfaat.;Problem framing membantu dalam memilih algoritma machine learning yang tepat, mengumpulkan data yang diperlukan, dan mengevaluasi performa model."
78f14e95-57b4-4c82-b415-60cfbb7f8a44,bc82513b-d074-4ad8-a635-0619c75c8d7f,3,"TensorFlow dan Keras adalah framework yang digunakan untuk membangun dan melatih model neural network.;TensorFlow menyediakan berbagai alat dan fitur untuk membangun model, sementara Keras menyediakan antarmuka yang lebih mudah digunakan untuk membangun model neural network.;Langkah-langkah umum untuk membuat dan melatih model neural network adalah menentukan arsitektur model, memilih algoritma pembelajaran, menyiapkan data, melatih model, dan mengevaluasi performa model."
